date,gpu,engines,family,model,weights,kv_cache,benchmark,metric,value,n,harness,engine_version,source_tag,notes
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,4,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,"CoNLL-2003 extraction, schema mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,32b-nvfp4,thinking off; 98 SWE instances (two stopped while retrying 504s)
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,4,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,"CoNLL-2003 extraction, json mode, 300-token cap",entity F1,0.6432,1000,scripts/extraction.py,vLLM 0.28.0,32b-nvfp4,thinking off; 98 SWE instances (two stopped while retrying 504s)
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,4,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,"CoNLL-2003 extraction, json mode, 300-token cap",exact set,0.464,1000,scripts/extraction.py,vLLM 0.28.0,32b-nvfp4,thinking off; 98 SWE instances (two stopped while retrying 504s)
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,4,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,"CoNLL-2003 extraction, json mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,32b-nvfp4,thinking off; 98 SWE instances (two stopped while retrying 504s)
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,4,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,"CoNLL-2003 extraction, free mode, 300-token cap",entity F1,0.6516,1000,scripts/extraction.py,vLLM 0.28.0,32b-nvfp4,thinking off; 98 SWE instances (two stopped while retrying 504s)
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,4,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,"CoNLL-2003 extraction, free mode, 300-token cap",exact set,0.465,1000,scripts/extraction.py,vLLM 0.28.0,32b-nvfp4,thinking off; 98 SWE instances (two stopped while retrying 504s)
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,4,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,"CoNLL-2003 extraction, free mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,32b-nvfp4,thinking off; 98 SWE instances (two stopped while retrying 504s)
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,overall accuracy,0.3527,4441,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,non-live AST accuracy,0.8712,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,live accuracy,0.7809,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,multi-turn accuracy,0.3575,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,irrelevance detection,0.8023,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,relevance detection,0.875,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,tau-bench retail,pass^1,0.5965,114,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,tau-bench retail,pass^2,0.4649,114,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,tau-bench airline,pass^1,0.34,50,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,tau-bench airline,pass^2,0.24,50,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,SWE-bench Verified (first 100),resolved,0.13,100,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,SWE-bench Verified (first 100),empty patches,0.42,100,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,SWE-bench Verified (first 100),patches that did not apply,0.14,100,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, schema mode, 300-token cap",entity F1,0.5628,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, schema mode, 300-token cap",exact set,0.299,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, schema mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, json mode, 300-token cap",entity F1,0.562,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, json mode, 300-token cap",exact set,0.293,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, json mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, free mode, 300-token cap",entity F1,0.5602,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, free mode, 300-token cap",exact set,0.297,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, free mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,overall accuracy,0.3525,4441,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,non-live AST accuracy,0.8746,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,live accuracy,0.7839,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,multi-turn accuracy,0.355,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,irrelevance detection,0.8013,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,BFCL v4,relevance detection,0.875,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,tau-bench retail,pass^1,0.6053,114,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,tau-bench retail,pass^2,0.4649,114,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,tau-bench airline,pass^1,0.34,50,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,tau-bench airline,pass^2,0.22,50,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,SWE-bench Verified (first 100),resolved,0.13,98,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,SWE-bench Verified (first 100),empty patches,0.49,98,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,SWE-bench Verified (first 100),patches that did not apply,0.07,98,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, schema mode, 300-token cap",entity F1,0.5537,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, schema mode, 300-token cap",exact set,0.293,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, schema mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, json mode, 300-token cap",entity F1,0.5559,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, json mode, 300-token cap",exact set,0.29,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, json mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, free mode, 300-token cap",entity F1,0.5529,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, free mode, 300-token cap",exact set,0.285,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,bf16,auto,"CoNLL-2003 extraction, free mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,30b-bf16-rep,repeat of 30b-bf16 on the same engines: the run-to-run noise floor; 98 SWE instances
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,BFCL v4,overall accuracy,0.3548,4441,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,BFCL v4,non-live AST accuracy,0.8665,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,BFCL v4,live accuracy,0.7816,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,BFCL v4,multi-turn accuracy,0.3675,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,BFCL v4,irrelevance detection,0.7972,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,BFCL v4,relevance detection,0.875,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,tau-bench retail,pass^1,0.5965,114,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,tau-bench retail,pass^2,0.4386,114,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,tau-bench airline,pass^1,0.36,50,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,tau-bench airline,pass^2,0.22,50,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,SWE-bench Verified (first 100),resolved,0.14,100,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,SWE-bench Verified (first 100),empty patches,0.55,100,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,SWE-bench Verified (first 100),patches that did not apply,0.07,100,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,"CoNLL-2003 extraction, schema mode, 300-token cap",entity F1,0.5576,1000,scripts/extraction.py,vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,"CoNLL-2003 extraction, schema mode, 300-token cap",exact set,0.3,1000,scripts/extraction.py,vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,"CoNLL-2003 extraction, schema mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,"CoNLL-2003 extraction, json mode, 300-token cap",entity F1,0.5567,1000,scripts/extraction.py,vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,"CoNLL-2003 extraction, json mode, 300-token cap",exact set,0.295,1000,scripts/extraction.py,vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,"CoNLL-2003 extraction, json mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,"CoNLL-2003 extraction, free mode, 300-token cap",entity F1,0.5573,1000,scripts/extraction.py,vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,"CoNLL-2003 extraction, free mode, 300-token cap",exact set,0.295,1000,scripts/extraction.py,vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,fp8 (publisher),fp8,"CoNLL-2003 extraction, free mode, 300-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,30b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,BFCL v4,overall accuracy,0.3617,4441,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,BFCL v4,non-live AST accuracy,0.374,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,BFCL v4,live accuracy,0.7209,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,BFCL v4,multi-turn accuracy,0.5588,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,BFCL v4,irrelevance detection,0.8461,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,BFCL v4,relevance detection,0.8125,,"bfcl-eval (gorilla main, 2026-09-10)",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,tau-bench retail,pass^1,0.7544,114,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,tau-bench retail,pass^2,0.6579,114,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,tau-bench airline,pass^1,0.6,50,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
